incident_id,equipment_id,date,problem,priority,description,type,cpu,ram_gb,storage,purchase_year,wear_percent,status
830,181,2025-04-09,Проблемы с драйверами,Низкий,Необходима диагностика,ПК,Ryzen 7,4,HDD 1TB,2018,42,Требует ремонта
917,181,2025-07-05,Перегрев,Низкий,Проблема выявлена пользователем,ПК,Ryzen 7,4,HDD 1TB,2018,42,Требует ремонта
1116,181,2026-01-20,Не загружается ОС,Низкий,Проблема выявлена пользователем,ПК,Ryzen 7,4,HDD 1TB,2018,42,Требует ремонта
1209,181,2026-04-23,Артефакты на экране,Высокий,Необходима диагностика,ПК,Ryzen 7,4,HDD 1TB,2018,42,Требует ремонта
1217,181,2026-05-01,Не работает интернет,Низкий,Необходима диагностика,ПК,Ryzen 7,4,HDD 1TB,2018,42,Требует ремонта
1964,181,2028-05-17,Сильные торможения,Средний,Проблема выявлена пользователем,ПК,Ryzen 7,4,HDD 1TB,2018,42,Требует ремонта
832,187,2025-04-11,Сбой питания,Низкий,Проблема выявлена пользователем,Моноблок,i5,32,HDD 500GB,2019,61,На списание
1002,187,2025-09-28,Не загружается ОС,Низкий,Проблема выявлена пользователем,Моноблок,i5,32,HDD 500GB,2019,61,На списание
1046,187,2025-11-11,Перегрев,Средний,Проблема выявлена пользователем,Моноблок,i5,32,HDD 500GB,2019,61,На списание
1696,187,2027-08-23,Синий экран,Низкий,Проблема выявлена пользователем,Моноблок,i5,32,HDD 500GB,2019,61,На списание
843,33,2025-04-22,Сильные торможения,Высокий,Инцидент повторяется регулярно,Ноутбук,Ryzen 5,8,HDD 500GB,2016,66,Работает
1447,33,2026-12-17,Не работает интернет,Средний,Инцидент повторяется регулярно,Ноутбук,Ryzen 5,8,HDD 500GB,2016,66,Работает
845,442,2025-04-24,Сильные торможения,Высокий,Проблема выявлена пользователем,Моноблок,i5,4,SSD 256GB,2020,14,На списание
847,244,2025-04-26,Перегрев,Низкий,Необходима диагностика,Ноутбук,i3,16,HDD 500GB,2021,45,Требует ремонта
1607,244,2027-05-26,Синий экран,Средний,Инцидент повторяется регулярно,Ноутбук,i3,16,HDD 500GB,2021,45,Требует ремонта
854,373,2025-05-03,Сильные торможения,Высокий,Проблема выявлена пользователем,Моноблок,Ryzen 5,16,HDD 500GB,2021,41,Работает
861,457,2025-05-10,Перегрев,Высокий,Требуется замена комплектующих,Ноутбук,Ryzen 7,8,HDD 1TB,2017,63,Работает
1816,457,2027-12-21,Не загружается ОС,Средний,Инцидент повторяется регулярно,Ноутбук,Ryzen 7,8,HDD 1TB,2017,63,Работает
872,132,2025-05-21,Перегрев,Высокий,Требуется замена комплектующих,ПК,Ryzen 7,32,HDD 1TB,2021,82,Требует ремонта
1165,132,2026-03-10,Сбой питания,Высокий,Инцидент повторяется регулярно,ПК,Ryzen 7,32,HDD 1TB,2021,82,Требует ремонта
1614,132,2027-06-02,Перегрев,Высокий,Проблема выявлена пользователем,ПК,Ryzen 7,32,HDD 1TB,2021,82,Требует ремонта
878,98,2025-05-27,Не загружается ОС,Средний,Проблема выявлена пользователем,Моноблок,i7,16,HDD 1TB,2017,39,Требует ремонта
1508,98,2027-02-16,Неисправность жесткого диска,Средний,Требуется замена комплектующих,Моноблок,i7,16,HDD 1TB,2017,39,Требует ремонта
1574,98,2027-04-23,Синий экран,Средний,Необходима диагностика,Моноблок,i7,16,HDD 1TB,2017,39,Требует ремонта
879,226,2025-05-28,Синий экран,Низкий,Необходима диагностика,Ноутбук,Ryzen 7,32,HDD 500GB,2021,65,На списание
954,226,2025-08-11,Проблемы с драйверами,Средний,Необходима диагностика,Ноутбук,Ryzen 7,32,HDD 500GB,2021,65,На списание
887,4,2025-06-05,Синий экран,Низкий,Необходима диагностика,Моноблок,i5,16,HDD 500GB,2018,59,На списание
1203,4,2026-04-17,Артефакты на экране,Высокий,Необходима диагностика,Моноблок,i5,16,HDD 500GB,2018,59,На списание
892,133,2025-06-10,Не загружается ОС,Средний,Необходима диагностика,ПК,Ryzen 7,32,HDD 1TB,2019,74,Работает
1162,133,2026-03-07,Не загружается ОС,Низкий,Проблема выявлена пользователем,ПК,Ryzen 7,32,HDD 1TB,2019,74,Работает
1745,133,2027-10-11,Не загружается ОС,Низкий,Требуется замена комплектующих,ПК,Ryzen 7,32,HDD 1TB,2019,74,Работает
895,468,2025-06-13,Синий экран,Низкий,Требуется замена комплектующих,Ноутбук,Ryzen 5,32,HDD 500GB,2018,65,Работает
1099,468,2026-01-03,Перегрев,Высокий,Проблема выявлена пользователем,Ноутбук,Ryzen 5,32,HDD 500GB,2018,65,Работает
1115,468,2026-01-19,Синий экран,Высокий,Требуется замена комплектующих,Ноутбук,Ryzen 5,32,HDD 500GB,2018,65,Работает
1499,468,2027-02-07,Артефакты на экране,Высокий,Необходима диагностика,Ноутбук,Ryzen 5,32,HDD 500GB,2018,65,Работает
907,199,2025-06-25,Проблемы с драйверами,Средний,Проблема выявлена пользователем,Ноутбук,Ryzen 7,32,HDD 500GB,2018,54,На списание
1157,199,2026-03-02,Проблемы с драйверами,Средний,Необходима диагностика,Ноутбук,Ryzen 7,32,HDD 500GB,2018,54,На списание
1953,199,2028-05-06,Перегрев,Высокий,Инцидент повторяется регулярно,Ноутбук,Ryzen 7,32,HDD 500GB,2018,54,На списание
910,26,2025-06-28,Перегрев,Средний,Необходима диагностика,ПК,i3,16,HDD 1TB,2017,80,На списание
914,339,2025-07-02,Проблемы с драйверами,Высокий,Необходима диагностика,ПК,i7,4,SSD 512GB,2016,92,Работает
1360,339,2026-09-21,Сильные торможения,Средний,Необходима диагностика,ПК,i7,4,SSD 512GB,2016,92,Работает
